judul_resep,waktu_masak,tingkat_kesulitan,jumlah_porsi,url_sumber,bahan-bahan,cluster_label,cluster_persona
"Resep Lemper Ayam Bumbu Rendang, Camilan Tradisional yang Enak",1j 30mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-lemper-ayam-bumbu-rendang/,"['bawang putih', 'bawang merah', 'daun salam', 'daun jeruk', 'garam', 'merica', 'serai', 'kemiri', 'ketumbar', 'santan']",0,Masakan Rumit Tradisional
Resep Ayam Panggang Ketumbar Jeruk Nipis,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-panggang-ketumbar/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'daging ayam', 'jeruk nipis', 'asam jawa', 'merica', 'lengkuas', 'ketumbar']",3,Masakan Cepat dan Praktis
"Resep Soto Mie Bogor, Nikmatnya Disantap Saat Hujan",1jam,Kesulitan tidak ditemukan,1 Porsi,https://www.masakapahariini.com/resep/resep-soto-mie-bogor/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'gula pasir', 'daun bawang', 'kaldu sapi', 'daging sapi', 'jeruk nipis', 'garam', 'merica', 'serai', 'kemiri', 'tomat', 'kol']",2,Masakan Rumahan Sehari-Hari
"Resep Gado-Gado Surabaya, Racikan Sehat dengan Cita Rasa Gurih Pedas",1j 30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-gado-gado-surabaya/,"['bawang putih', 'kaldu ayam', 'cabai rawit', 'daun jeruk', 'gula merah', 'asam jawa', 'santan', 'tomat', 'telur', 'kacang', 'tahu', 'tempe', 'kol', 'wortel']",3,Masakan Cepat dan Praktis
"Resep Urap Sayur Manis Pedas, Pendamping Sehat yang Cocok di Segala Suasana",45mnt,Mudah,5 Porsi,https://www.masakapahariini.com/resep/resep-urap-sayur-manis-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'gula merah', 'garam', 'kacang', 'kol', 'wortel', 'kencur']",3,Masakan Cepat dan Praktis
Resep Tumis Buncis Istimewa,30mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-tumis-buncis-istimewa/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'daun salam', 'garam', 'lengkuas']",3,Masakan Cepat dan Praktis
Resep Ayam Bumbu Bacem dengan Bumbu yang Meresap,1jam,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-ayam-bumbu-bacem/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun salam', 'daging ayam', 'gula', 'garam', 'lengkuas', 'kemiri']",2,Masakan Rumahan Sehari-Hari
"Resep Pempek Udang Saus Bumbu Rujak, Kejutan Seru untuk Keluarga",1jam,Sedang,6 Porsi,https://www.masakapahariini.com/resep/resep-pempek-udang-saus-bumbu-rujak/,"['gula pasir', 'garam', 'udang']",0,Masakan Rumit Tradisional
Resep Bakmi Nyemek,45mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-bakmi-nyemek/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'gula pasir', 'kaldu sapi', 'bawang', 'garam', 'merica', 'kemiri', 'telur']",3,Masakan Cepat dan Praktis
Resep Gulai Daun Singkong Kecombrang Khas Padang,1jam,Sedang,3 Porsi,https://www.masakapahariini.com/resep/resep-gulai-pucuk-singkong-kecombrang/,"['bawang putih', 'bawang merah', 'cabai merah', 'daun salam', 'kaldu sapi', 'gula', 'garam', 'santan', 'kunyit']",0,Masakan Rumit Tradisional
Resep Ayam Cincane Panggang dengan Tumisan Kentang dan Sayur,1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-cincane/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun salam', 'gula pasir', 'gula', 'serai', 'jahe', 'lengkuas', 'santan', 'kacang']",2,Masakan Rumahan Sehari-Hari
Resep Semur Ayam Tahu Pedas,1jam,Mudah,3 Porsi,https://www.masakapahariini.com/resep/semur-ayam-tahu-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'daun salam', 'gula pasir', 'daging ayam', 'bawang', 'garam', 'merica', 'jahe', 'kemiri', 'tahu']",2,Masakan Rumahan Sehari-Hari
"Resep Mie Kocok, Jawaban Rasa Kangen dengan Kota Bandung",1jam,Mudah,5 Porsi,https://www.masakapahariini.com/resep/resep-mie-kocok/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu sapi', 'daging sapi', 'jeruk nipis', 'bawang', 'garam', 'merica', 'telur', 'seledri']",3,Masakan Cepat dan Praktis
"Resep Lontong Balap, Hidangan Legendaris yang Tidak Boleh Dilewatkan",1jam,Sedang,5 Porsi,https://www.masakapahariini.com/resep/resep-lontong-balap/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai rawit', 'daun salam', 'gula pasir', 'bawang', 'garam', 'merica', 'jahe', 'lengkuas', 'ketumbar', 'kacang', 'tahu']",0,Masakan Rumit Tradisional
Resep Sop Ikan Asam Bumbu Rujak,1jam,Mudah,5 Porsi,https://www.masakapahariini.com/resep/resep-sop-ikan-asam-bumbu-rujak/,"['daun salam', 'jeruk nipis', 'serai', 'jahe', 'tomat', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Kalio Ayam Kacang Merah, Variasi Hidangan Klasik Ranah Minang",2jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-kalio-ayam-kacang-merah/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'jeruk nipis', 'kayu manis', 'merica', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'kunyit', 'kacang']",0,Masakan Rumit Tradisional
"Resep Ayam Goreng Terasi, Sajian Sedap untuk Keluarga",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-goreng-terasi/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'garam', 'merica', 'serai', 'tomat']",2,Masakan Rumahan Sehari-Hari
"Resep Kue Cubit Gurih, Memori Masa Kecil dengan Gaya Baru",1jam,Mudah,8 Porsi,https://www.masakapahariini.com/resep/resep-kue-cubit-gurih/,"['kecap manis', 'kaldu ayam', 'garam', 'telur', 'wortel']",1,Masakan Porsi Besar untuk Banyak Orang
"Resep Tongseng Daging Sapi, Hidangan Ikonik dari Jawa Tengah",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-tongseng-daging-sapi/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'kaldu sapi', 'daging sapi', 'kayu manis', 'gula', 'garam', 'merica', 'serai', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'tomat', 'kol', 'cengkih']",2,Masakan Rumahan Sehari-Hari
"Resep Combro Isi Jamur, Teman Minum Teh Hangat Sore Hari",1jam,Mudah,6 Porsi,https://www.masakapahariini.com/resep/resep-combro-isi-jamur/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'gula pasir', 'garam', 'telur', 'jamur']",3,Masakan Cepat dan Praktis
"Resep Kerak Telor, Satu yang Istimewa dari Tanah Betawi",45mnt,Sedang,6 Porsi,https://www.masakapahariini.com/resep/resep-kerak-telor/,"['bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'merica', 'jahe', 'telur', 'kencur']",0,Masakan Rumit Tradisional
Resep Ayam Bumbu Rujak dengan Kejutan Rasa yang Menggoda,45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-bumbu-rujak/,"['daging ayam', 'santan']",3,Masakan Cepat dan Praktis
Resep Nasi Goreng Ayam Cabe Hijau untuk Keluarga Tercinta,45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-nasi-goreng-ayam-cabe-hijau/,"['bawang putih', 'bawang merah', 'daging ayam', 'telur']",3,Masakan Cepat dan Praktis
"Resep Tengkleng Klewer, Sajian Legendaris Khas Solo",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-tengkleng-klewer/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'kayu manis', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'kunyit', 'cengkih']",0,Masakan Rumit Tradisional
Resep Krengsengan Kambing Untuk Santap Malam,1jam,Mudah,6 Porsi,https://www.masakapahariini.com/resep/resep-krengsengan-daging-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'gula merah', 'daging kambing', 'merica', 'jahe', 'tomat']",2,Masakan Rumahan Sehari-Hari
"Resep Kue Gandus, Satu Lagi yang Lezat dari Sumatra Selatan",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-kue-gandus/,"['bawang merah', 'kaldu ayam', 'cabai rawit', 'santan', 'seledri']",0,Masakan Rumit Tradisional
Resep Nasi Goreng Cabe Hijau untuk Penggemar Masakan Pedas Kekinian,45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-nasi-goreng-cabe-hijau/,"['bawang putih', 'bawang merah', 'daging ayam', 'telur']",3,Masakan Cepat dan Praktis
"Resep Nasi Goreng Rendang, Selalu Bikin Lidah Bergoyang",45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-nasi-goreng-rendang/,"['bawang putih', 'bawang merah', 'cabai merah', 'wortel']",3,Masakan Cepat dan Praktis
"Resep Rendang Bola-Bola Kambing Padang, Variasi Baru Hidangan Rendang",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-rendang-bola-bola-kambing-padang/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daging kambing', 'garam', 'merica', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'kunyit']",2,Masakan Rumahan Sehari-Hari
"Resep Sop Kaki Kambing, Hidangan Paling Istimewa untuk Makan Malam",3jam,Cukup Rumit,4 Porsi,https://www.masakapahariini.com/resep/resep-sop-kaki-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun salam', 'daun jeruk', 'kayu manis', 'limau', 'bawang', 'garam', 'merica', 'serai', 'jahe', 'lengkuas', 'kemiri', 'tomat', 'seledri', 'cengkih']",0,Masakan Rumit Tradisional
"Resep Lumpia Goreng Isi Ayam dan Sayur, Teman Minum Teh di Sore Hari",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-lumpia-goreng/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'gula pasir', 'daging ayam', 'garam', 'merica', 'telur']",3,Masakan Cepat dan Praktis
"Resep Kari Kambing, Perpaduan yang Selalu Dinantikan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kari-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'gula pasir', 'kayu manis', 'garam', 'serai', 'lengkuas', 'santan']",2,Masakan Rumahan Sehari-Hari
"Resep Tongseng Kambing Pak Budi, Legenda dari Jakarta Timur",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-tongseng-kambing-pak-budi/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun salam', 'daging kambing', 'bawang', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'tomat', 'kunyit', 'kol']",0,Masakan Rumit Tradisional
"Resep Cireng Keju Sambal Kecap, Jadikan Camilan Soremu Menyenangkan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-cireng-keju-sambal-kecap/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai rawit', 'daun bawang', 'tomat']",3,Masakan Cepat dan Praktis
"Resep Nasi Goreng Kambing Kebuli, Meriahkan Suasana Idul Adha",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-nasi-goreng-kambing-kebuli/,"['bawang putih', 'bawang merah', 'kecap manis', 'kayu manis', 'daging kambing', 'bawang', 'garam', 'merica', 'jahe', 'ketumbar', 'cengkih']",2,Masakan Rumahan Sehari-Hari
"Resep Ketoprak, Jadikan Sarapan di Rumah Lebih Menyenangkan",30mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-ketoprak/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'gula merah', 'asam jawa', 'garam', 'kacang', 'tahu']",3,Masakan Cepat dan Praktis
"Resep Kambing Bakar Madu, Satu yang Istimewa untuk Seluruh Keluarga",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kambing-bakar-madu/,"['bawang putih', 'kecap manis', 'daging kambing', 'garam', 'jahe', 'ketumbar', 'tomat']",3,Masakan Cepat dan Praktis
"Resep Rica-Rica Kambing, yang Pedas dan Lezat untuk Hari Raya",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-rica-rica-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun salam', 'daun jeruk', 'gula pasir', 'asam jawa', 'daging kambing', 'garam', 'serai', 'jahe', 'kunyit']",2,Masakan Rumahan Sehari-Hari
"Resep Kambing Masak Asam Pedas, Hidangan Sedap Nan Aromatik",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kambing-masak-asam-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'daun salam', 'gula pasir', 'asam jawa', 'garam', 'merica', 'serai', 'jahe', 'lengkuas', 'kemiri', 'tomat', 'kunyit']",2,Masakan Rumahan Sehari-Hari
Cara Memasak Daging Kambing untuk Sambut Idul Adha,1jam,Sedang,3 Porsi,https://www.masakapahariini.com/resep/cara-memasak-daging-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'asam jawa', 'daging kambing', 'jahe', 'ketumbar', 'tomat', 'kol']",0,Masakan Rumit Tradisional
"Resep Iga Kambing Masak Petis, Paduan Unik nan Lezat",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-iga-kambing-masak-petis/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'daun jeruk', 'gula merah', 'garam', 'kemiri', 'ketumbar', 'kunyit', 'kencur', 'udang']",2,Masakan Rumahan Sehari-Hari
"Resep Kambing Goreng Sambal Kecap, Mudah dan Menyenangkan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kambing-goreng-sambal-kecap/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai rawit', 'jeruk nipis', 'daging kambing', 'garam', 'merica', 'jahe', 'tomat', 'kemangi']",3,Masakan Cepat dan Praktis
"Resep Kambing Rica Cabe Hijau, Satu yang Unik untuk Kebersamaan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-kambing-rica-cabe-hijau/,"['bawang putih', 'bawang merah', 'kecap manis', 'daun jeruk', 'gula pasir', 'cabai hijau', 'daging kambing', 'garam', 'serai']",2,Masakan Rumahan Sehari-Hari
"Resep Satai Pentul Kambing, Sambut Idul Adha dengan yang Terbaik",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-satai-pentul-kambing/,"['bawang putih', 'bawang merah', 'kecap manis', 'asam jawa', 'daging kambing', 'garam', 'serai', 'jahe', 'lengkuas', 'ketumbar', 'santan']",2,Masakan Rumahan Sehari-Hari
"Resep Sayur Asem Tempe Teri, Variasi Baru Hidangan untuk Keluarga",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-sayur-asem-tempe-teri/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai rawit', 'gula pasir', 'cabai hijau', 'garam', 'tomat', 'ikan', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Ikan Bakar Bumbu Rujak, Legit Manis Pedas yang Bikin Ketagihan",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ikan-bakar-bumbu-rujak/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'cabai merah', 'daun salam', 'gula pasir', 'garam', 'jahe', 'kemiri', 'tomat', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Pepes Tempe Daging Sapi, Menu Baru untuk Santap Siang",45mnt,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-pepes-tempe-daging-sapi/,"['bawang putih', 'bawang merah', 'cabai merah', 'daun salam', 'gula pasir', 'daun bawang', 'kaldu sapi', 'daging sapi', 'bawang', 'garam', 'tomat', 'telur', 'kunyit', 'tempe']",0,Masakan Rumit Tradisional
"Resep Ikan Rica-Rica, Satu yang Istimewa dari Manado",1jam,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-ikan-rica-rica/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun jeruk', 'jeruk nipis', 'garam', 'ikan']",3,Masakan Cepat dan Praktis
"Resep Brongkos Daging Sapi, Begitu Kaya dan Istimewa",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-brongkos-daging-sapi/,"['bawang putih', 'bawang merah', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'kaldu sapi', 'daging sapi', 'gula merah', 'serai', 'lengkuas', 'kemiri', 'ketumbar', 'santan', 'kacang', 'tahu', 'kencur']",0,Masakan Rumit Tradisional
"Resep Arem-Arem Ketan Teri Tempe, Camilan Lezat untuk Berbuka Puasa",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-arem-arem-ketan-teri-tempe/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'gula', 'garam', 'serai', 'lengkuas', 'ikan', 'tempe']",0,Masakan Rumit Tradisional
"Resep Terung Kecap Pedas, Menu Sampingan Terfavorit",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-terung-kecap-pedas/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'gula pasir', 'garam', 'kemiri']",3,Masakan Cepat dan Praktis
"Resep Asam Padeh Tempe, Kreasi Unik Sebuah Resep Legendaris",1jam,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-asam-padeh-tempe/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'daun salam', 'daun jeruk', 'gula pasir', 'jeruk nipis', 'serai', 'jahe', 'lengkuas', 'tomat', 'kunyit', 'tempe', 'kemangi']",2,Masakan Rumahan Sehari-Hari
"Resep Mie Aceh Goreng, Sang Juara dari Ujung Sumatra",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-mie-aceh-goreng/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'gula pasir', 'daun bawang', 'kaldu sapi', 'daging sapi', 'garam', 'tomat', 'kunyit', 'cuka']",3,Masakan Cepat dan Praktis
"Resep Bola Tempe Keju Siram Saus Kacang, Kudapan Super Lezat",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-bola-tempe-keju-siram-saus-kacang/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun jeruk', 'daun bawang', 'gula merah', 'asam jawa', 'gula', 'garam', 'kacang', 'seledri', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Gabus Pucung, Jawara dari Tanah Betawi",1jam,Sedang,3 Porsi,https://www.masakapahariini.com/resep/resep-gabus-pucung/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'daun bawang', 'jeruk nipis', 'limau', 'gula', 'garam', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'tomat', 'kunyit', 'ikan']",0,Masakan Rumit Tradisional
"Resep Ikan Kuah Kuning, Permata dari Indonesia Timur",45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-ikan-kuah-kuning/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'gula pasir', 'jeruk nipis', 'serai', 'jahe', 'lengkuas', 'kunyit', 'ikan', 'kemangi']",2,Masakan Rumahan Sehari-Hari
"Resep Botok Tempe Udang, Menu Klasik dengan Cita Rasa Baru",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-botok-tempe-udang/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun salam', 'gula pasir', 'garam', 'tempe', 'kencur', 'udang']",3,Masakan Cepat dan Praktis
"Resep Mie Celor Tanpa Santan, Lebih Sehat dan Tidak Kalah Lezatnya",45mnt,Mudah,1 Porsi,https://www.masakapahariini.com/resep/resep-mie-celor-tanpa-santan/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'gula pasir', 'daun bawang', 'garam', 'jahe', 'telur']",3,Masakan Cepat dan Praktis
"Resep Pempek Panggang, Menu Legendaris dengan Gaya Baru",1j 30mnt,Cukup Rumit,4 Porsi,https://www.masakapahariini.com/resep/resep-pempek-panggang/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'cabai rawit', 'gula merah', 'asam jawa', 'ikan', 'cuka']",0,Masakan Rumit Tradisional
"Resep Ikan Gurame Sambal Dabu-Dabu, Gurih dan Menyegarkan",45mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-ikan-gurame-sambal-dabu-dabu/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'jeruk nipis', 'gula', 'garam', 'ketumbar', 'tomat', 'kunyit', 'ikan', 'kemangi']",3,Masakan Cepat dan Praktis
"Resep Keripik Tempe, Camilan Praktis dan Sedap",30mnt,Mudah,2 Porsi,https://www.masakapahariini.com/resep/resep-keripik-tempe/,"['bawang putih', 'kaldu ayam', 'cabai', 'garam', 'ketumbar', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Sate Telur Gulung Sehat, Jajanan untuk Seluruh Keluarga",30mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-sate-telur-gulung-sehat/,"['bawang putih', 'kaldu ayam', 'daun bawang', 'telur']",3,Masakan Cepat dan Praktis
"Resep Bola-Bola Ubi, Kudapan Kekinian yang Wajib Dicoba",40mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-bola-bola-ubi/,"['kecap manis', 'kaldu ayam', 'gula pasir']",3,Masakan Cepat dan Praktis
"Resep Bakso Tempe, Cocok Disantap Kapan Saja!",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-bakso-tempe/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'garam', 'merica', 'telur', 'tempe']",3,Masakan Cepat dan Praktis
"Resep Tempe Krecek Sambal Goreng, Pelengkap Asyik untuk Makan Siang",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-tempe-krecek-sambal-goreng/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'cabai merah', 'cabai rawit', 'daun salam', 'daun jeruk', 'gula merah', 'garam', 'serai', 'lengkuas', 'santan', 'tempe']",2,Masakan Rumahan Sehari-Hari
Resep Pindang Patin Sederhana Khas Palembang yang Istimewa,45mnt,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-pindang-patin/,"['bawang putih', 'bawang merah', 'kecap manis', 'cabai merah', 'cabai rawit', 'daun salam', 'gula merah', 'jeruk nipis', 'asam jawa', 'serai', 'jahe', 'lengkuas', 'kemiri', 'ketumbar', 'tomat', 'kunyit', 'ikan']",2,Masakan Rumahan Sehari-Hari
"Resep Ayam Pop, Hidangan Legendaris Khas Minang",1jam,Sedang,4 Porsi,https://www.masakapahariini.com/resep/resep-ayam-pop-khas-minang/,"['bawang putih', 'bawang merah', 'kaldu ayam', 'garam', 'jahe', 'tomat']",0,Masakan Rumit Tradisional
"Resep Tempe Bacem Mentega, Favorit Seluruh Keluarga",1jam,Mudah,4 Porsi,https://www.masakapahariini.com/resep/resep-tempe-bacem-mentega/,"['bawang putih', 'bawang merah', 'kecap manis', 'kaldu ayam', 'daun salam', 'asam jawa', 'gula', 'garam', 'serai', 'lengkuas', 'ketumbar', 'tempe']",2,Masakan Rumahan Sehari-Hari
"Resep Lumpia Tempe, Cemilan Baru untuk Keluarga",45mnt,Mudah,3 Porsi,https://www.masakapahariini.com/resep/resep-lumpia-tempe/,"['bawang putih', 'kecap manis', 'kaldu ayam', 'garam', 'merica', 'santan', 'telur', 'seledri', 'tempe']",3,Masakan Cepat dan Praktis
